route_id,timestamp,speed_kmh,vehicle_volume,travel_time_min
A->B,2025-04-07 09:16:00,30.1,156,19.9
A->C,2025-04-07 09:16:00,21.5,145,27.9
A->C,2025-04-07 09:16:00,26.9,184,22.3
B->D,2025-04-07 09:16:00,26.7,150,22.5
A->B,2025-04-07 09:17:00,20.2,135,29.7
C->D,2025-04-07 09:17:00,18.5,162,32.4
C->D,2025-04-07 09:18:00,33.2,156,18.0
A->B,2025-04-07 09:18:00,33.5,157,17.9
B->C,2025-04-07 09:19:00,25.5,133,23.6
C->D,2025-04-07 09:19:00,28.2,166,21.3
B->D,2025-04-07 09:19:00,32.6,139,18.4
C->D,2025-04-07 09:20:00,29.5,136,20.4
C->D,2025-04-07 09:21:00,18.6,172,32.2
B->C,2025-04-07 09:21:00,28.7,150,20.9
A->C,2025-04-07 09:21:00,18.7,136,32.1
A->C,2025-04-07 09:22:00,27.4,144,21.9
A->B,2025-04-07 09:22:00,17.9,126,33.5
B->C,2025-04-07 09:23:00,18.0,142,33.3
B->C,2025-04-07 09:23:00,20.4,126,29.5
A->B,2025-04-07 09:23:00,26.6,166,22.6
A->B,2025-04-07 09:25:00,29.4,126,20.4
C->D,2025-04-07 09:25:00,24.3,136,24.7
B->D,2025-04-07 09:25:00,26.6,154,22.5
C->D,2025-04-07 09:26:00,17.5,157,34.4
A->B,2025-04-07 09:26:00,26.6,147,22.5
A->B,2025-04-07 09:26:00,16.9,150,35.4
A->B,2025-04-07 09:27:00,21.9,120,27.4
B->D,2025-04-07 09:27:00,24.8,135,24.2
A->C,2025-04-07 09:27:00,17.7,115,33.8
A->B,2025-04-07 09:27:00,24.4,156,24.6
A->B,2025-04-07 09:28:00,23.7,151,25.3
B->C,2025-04-07 09:28:00,18.6,147,32.3
B->D,2025-04-07 09:30:00,32.3,154,18.6
A->C,2025-04-07 09:30:00,22.7,151,26.5
B->D,2025-04-07 09:30:00,28.8,172,20.8
B->D,2025-04-07 09:30:00,21.0,132,28.5
A->C,2025-04-07 09:31:00,29.1,162,20.6
A->B,2025-04-07 09:31:00,16.9,153,35.5
B->D,2025-04-07 09:31:00,21.0,141,28.6
C->D,2025-04-07 09:32:00,24.7,133,24.3
B->C,2025-04-07 09:32:00,24.7,141,24.3
A->C,2025-04-07 09:32:00,28.3,195,21.2
B->C,2025-04-07 09:32:00,25.1,166,23.9
A->B,2025-04-07 09:33:00,21.5,139,27.9
B->D,2025-04-07 09:33:00,28.9,133,20.8
C->D,2025-04-07 09:34:00,22.9,144,26.2
A->B,2025-04-07 09:35:00,20.6,138,29.2
B->D,2025-04-07 09:37:00,21.9,150,27.4
A->C,2025-04-07 09:40:00,15.2,150,39.5
B->C,2025-04-07 09:40:00,18.6,183,32.2
B->D,2025-04-07 09:40:00,19.5,138,30.7
B->C,2025-04-07 09:40:00,31.6,154,19.0
B->D,2025-04-07 09:40:00,30.3,153,19.8
A->B,2025-04-07 09:41:00,20.4,159,29.4
A->B,2025-04-07 09:41:00,21.3,132,28.2
B->C,2025-04-07 09:42:00,22.7,148,26.4
B->C,2025-04-07 09:42:00,16.2,163,36.9
B->C,2025-04-07 09:43:00,23.9,172,25.1
A->B,2025-04-07 09:43:00,20.6,142,29.2
A->B,2025-04-07 09:44:00,34.6,165,17.3
C->D,2025-04-07 09:45:00,22.7,144,26.5
B->D,2025-04-07 09:45:00,30.6,123,19.6
C->D,2025-04-07 09:46:00,17.6,166,34.0
A->B,2025-04-07 09:47:00,27.5,175,21.8
A->C,2025-04-07 09:47:00,21.5,142,27.9
A->B,2025-04-07 09:49:00,20.7,150,29.0
C->D,2025-04-07 09:50:00,19.8,169,30.3
A->B,2025-04-07 09:51:00,22.3,156,26.9
A->C,2025-04-07 09:52:00,29.5,144,20.4
B->C,2025-04-07 09:52:00,33.3,144,18.0
B->D,2025-04-07 09:53:00,15.0,145,40.0
B->D,2025-04-07 09:54:00,26.6,154,22.6
C->D,2025-04-07 09:54:00,28.3,123,21.2
A->C,2025-04-07 09:56:00,28.1,147,21.3
A->B,2025-04-07 09:56:00,28.2,118,21.3
B->D,2025-04-07 09:56:00,32.6,127,18.4
C->D,2025-04-07 09:57:00,17.4,160,34.4
B->C,2025-04-07 09:57:00,15.1,109,39.7
B->C,2025-04-07 09:58:00,27.8,184,21.6
B->C,2025-04-07 09:59:00,28.7,141,20.9
B->D,2025-04-07 10:00:00,39.6,67,15.2
B->C,2025-04-07 10:01:00,31.1,77,19.3
A->C,2025-04-07 10:01:00,50.8,66,11.8
B->C,2025-04-07 10:01:00,33.3,74,18.0
B->C,2025-04-07 10:02:00,59.0,58,10.2
C->D,2025-04-07 10:02:00,45.9,81,13.1
B->D,2025-04-07 10:02:00,33.2,70,18.1
B->D,2025-04-07 10:04:00,49.9,67,12.0
B->D,2025-04-07 10:05:00,58.6,73,10.2
A->B,2025-04-07 10:05:00,47.8,74,12.5
A->C,2025-04-07 10:06:00,54.1,70,11.1
A->B,2025-04-07 10:06:00,45.6,53,13.2
B->C,2025-04-07 10:07:00,54.3,67,11.0
B->D,2025-04-07 10:07:00,31.7,48,18.9
B->C,2025-04-07 10:07:00,44.1,62,13.6
C->D,2025-04-07 10:07:00,38.2,64,15.7
B->C,2025-04-07 10:07:00,32.0,73,18.8
B->C,2025-04-07 10:07:00,48.2,62,12.5
B->C,2025-04-07 10:08:00,49.4,62,12.1
C->D,2025-04-07 10:08:00,59.1,77,10.1
B->C,2025-04-07 10:08:00,38.7,81,15.5
C->D,2025-04-07 10:08:00,59.5,70,10.1
C->D,2025-04-07 10:08:00,40.6,69,14.8
B->C,2025-04-07 10:09:00,44.6,79,13.5
A->C,2025-04-07 10:11:00,56.0,76,10.7
C->D,2025-04-07 10:11:00,50.0,65,12.0
C->D,2025-04-07 10:11:00,47.7,81,12.6
A->B,2025-04-07 10:11:00,37.1,74,16.2
B->D,2025-04-07 10:11:00,50.5,76,11.9
A->C,2025-04-07 10:12:00,43.2,67,13.9
B->C,2025-04-07 10:13:00,51.9,77,11.6
A->C,2025-04-07 10:13:00,50.8,75,11.8
B->C,2025-04-07 10:13:00,50.8,69,11.8
C->D,2025-04-07 10:14:00,50.3,73,11.9
B->C,2025-04-07 10:14:00,42.2,66,14.2
B->D,2025-04-07 10:14:00,56.3,77,10.7
B->C,2025-04-07 10:15:00,39.9,65,15.0
C->D,2025-04-07 10:15:00,38.4,61,15.6
B->D,2025-04-07 10:15:00,31.9,69,18.8
B->C,2025-04-07 10:16:00,45.3,67,13.2
B->D,2025-04-07 10:16:00,55.2,86,10.9
A->B,2025-04-07 10:17:00,30.4,69,19.7
A->C,2025-04-07 10:20:00,54.7,69,11.0
B->D,2025-04-07 10:20:00,48.4,65,12.4
C->D,2025-04-07 10:21:00,35.0,64,17.1
B->C,2025-04-07 10:21:00,44.8,67,13.4
B->D,2025-04-07 10:21:00,38.8,63,15.5
B->C,2025-04-07 10:21:00,39.2,72,15.3
B->D,2025-04-07 10:22:00,30.7,81,19.6
C->D,2025-04-07 10:22:00,45.8,60,13.1
A->B,2025-04-07 10:24:00,34.8,72,17.3
B->D,2025-04-07 10:24:00,56.5,73,10.6
C->D,2025-04-07 10:25:00,30.8,81,19.5
B->C,2025-04-07 10:25:00,45.8,72,13.1
A->C,2025-04-07 10:25:00,31.2,67,19.2
A->B,2025-04-07 10:26:00,56.8,65,10.6
C->D,2025-04-07 10:26:00,34.8,60,17.3
A->C,2025-04-07 10:26:00,56.8,67,10.6
C->D,2025-04-07 10:26:00,60.0,62,10.0
A->B,2025-04-07 10:26:00,39.3,65,15.3
B->C,2025-04-07 10:26:00,40.8,66,14.7
C->D,2025-04-07 10:29:00,43.4,69,13.8
C->D,2025-04-07 10:29:00,56.4,74,10.6
B->C,2025-04-07 10:29:00,46.5,77,12.9
B->D,2025-04-07 10:29:00,31.8,79,18.9
B->C,2025-04-07 10:30:00,33.6,61,17.9
B->C,2025-04-07 10:30:00,53.5,56,11.2
C->D,2025-04-07 10:31:00,37.0,53,16.2
C->D,2025-04-07 10:32:00,59.4,60,10.1
C->D,2025-04-07 10:32:00,31.4,58,19.1
B->C,2025-04-07 10:32:00,34.9,77,17.2
B->D,2025-04-07 10:33:00,38.9,75,15.4
A->C,2025-04-07 10:33:00,36.1,70,16.6
A->B,2025-04-07 10:34:00,37.6,77,15.9
A->C,2025-04-07 10:34:00,37.9,75,15.8
C->D,2025-04-07 10:35:00,49.7,71,12.1
A->B,2025-04-07 10:35:00,45.9,63,13.1
A->B,2025-04-07 10:36:00,46.2,66,13.0
C->D,2025-04-07 10:36:00,33.5,66,17.9
C->D,2025-04-07 10:36:00,33.0,74,18.2
B->D,2025-04-07 10:38:00,57.8,69,10.4
A->C,2025-04-07 10:38:00,35.0,60,17.1
A->B,2025-04-07 10:38:00,56.2,70,10.7
C->D,2025-04-07 10:42:00,35.1,67,17.1
C->D,2025-04-07 10:43:00,48.9,78,12.3
A->B,2025-04-07 10:43:00,42.6,61,14.1
B->C,2025-04-07 10:43:00,32.2,81,18.6
C->D,2025-04-07 10:44:00,42.6,69,14.1
A->C,2025-04-07 10:44:00,44.6,78,13.4
B->D,2025-04-07 10:44:00,48.7,63,12.3
C->D,2025-04-07 10:45:00,42.7,62,14.0
C->D,2025-04-07 10:45:00,48.2,62,12.5
A->C,2025-04-07 10:45:00,56.2,72,10.7
B->C,2025-04-07 10:46:00,36.1,75,16.6
B->C,2025-04-07 10:47:00,35.0,64,17.2
A->C,2025-04-07 10:48:00,46.0,72,13.0
B->D,2025-04-07 10:49:00,35.0,69,17.2
A->B,2025-04-07 10:49:00,44.1,65,13.6
A->C,2025-04-07 10:50:00,48.8,70,12.3
A->B,2025-04-07 10:50:00,41.9,82,14.3
A->B,2025-04-07 10:50:00,51.0,72,11.8
B->D,2025-04-07 10:50:00,41.9,79,14.3
C->D,2025-04-07 10:50:00,46.8,65,12.8
A->B,2025-04-07 10:51:00,54.1,80,11.1
B->C,2025-04-07 10:51:00,42.0,53,14.3
B->C,2025-04-07 10:52:00,41.7,72,14.4
B->C,2025-04-07 10:53:00,49.3,66,12.2
B->C,2025-04-07 10:53:00,42.8,61,14.0
B->C,2025-04-07 10:54:00,45.3,67,13.2
B->C,2025-04-07 10:54:00,56.0,74,10.7
B->D,2025-04-07 10:54:00,49.9,85,12.0
C->D,2025-04-07 10:54:00,41.7,77,14.4
B->D,2025-04-07 10:54:00,42.0,71,14.3
B->D,2025-04-07 10:55:00,32.4,82,18.5
A->B,2025-04-07 10:56:00,58.9,80,10.2
B->D,2025-04-07 10:56:00,57.0,70,10.5
B->D,2025-04-07 10:57:00,56.4,67,10.6
B->D,2025-04-07 10:58:00,33.5,62,17.9
B->D,2025-04-07 10:58:00,51.0,74,11.8
C->D,2025-04-07 10:58:00,39.2,65,15.3
B->C,2025-04-07 10:59:00,38.7,79,15.5
A->B,2025-04-07 11:00:00,53.4,69,11.2
A->B,2025-04-07 11:02:00,57.5,86,10.4
A->B,2025-04-07 11:02:00,42.7,86,14.0
A->B,2025-04-07 11:02:00,51.8,61,11.6
B->C,2025-04-07 11:02:00,52.1,73,11.5
C->D,2025-04-07 11:03:00,47.0,84,12.8
B->D,2025-04-07 11:03:00,42.2,77,14.2
B->D,2025-04-07 11:03:00,51.9,73,11.6
B->D,2025-04-07 11:04:00,48.6,65,12.4
A->B,2025-04-07 11:04:00,31.3,65,19.2
C->D,2025-04-07 11:04:00,36.2,60,16.6
B->D,2025-04-07 11:05:00,39.3,70,15.3
A->C,2025-04-07 11:05:00,34.0,65,17.7
B->C,2025-04-07 11:06:00,37.9,72,15.8
A->B,2025-04-07 11:06:00,48.8,63,12.3
B->D,2025-04-07 11:06:00,38.0,72,15.8
B->D,2025-04-07 11:06:00,53.5,75,11.2
A->B,2025-04-07 11:08:00,52.5,61,11.4
B->D,2025-04-07 11:08:00,54.1,72,11.1
A->C,2025-04-07 11:09:00,55.9,60,10.7
C->D,2025-04-07 11:10:00,55.8,78,10.8
B->C,2025-04-07 11:12:00,59.6,72,10.1
C->D,2025-04-07 11:13:00,47.1,79,12.7
A->B,2025-04-07 11:13:00,59.4,70,10.1
A->C,2025-04-07 11:14:00,56.8,70,10.6
A->C,2025-04-07 11:15:00,54.1,60,11.1
B->C,2025-04-07 11:16:00,49.4,74,12.2
A->B,2025-04-07 11:17:00,43.5,70,13.8
B->D,2025-04-07 11:17:00,49.8,85,12.1
A->C,2025-04-07 11:18:00,53.0,66,11.3
B->D,2025-04-07 11:18:00,47.9,77,12.5
B->C,2025-04-07 11:20:00,44.2,74,13.6
B->C,2025-04-07 11:20:00,45.5,59,13.2
B->C,2025-04-07 11:21:00,49.0,86,12.2
A->B,2025-04-07 11:21:00,44.1,70,13.6
C->D,2025-04-07 11:22:00,39.0,62,15.4
A->C,2025-04-07 11:22:00,54.6,77,11.0
B->C,2025-04-07 11:22:00,52.2,77,11.5
C->D,2025-04-07 11:23:00,35.7,62,16.8
C->D,2025-04-07 11:23:00,49.5,79,12.1
B->D,2025-04-07 11:23:00,40.6,81,14.8
A->B,2025-04-07 11:24:00,33.5,60,17.9
A->B,2025-04-07 11:24:00,38.4,61,15.6
C->D,2025-04-07 11:24:00,43.9,79,13.7
B->C,2025-04-07 11:25:00,32.1,55,18.7
A->B,2025-04-07 11:25:00,42.3,71,14.2
A->C,2025-04-07 11:26:00,32.3,70,18.6
C->D,2025-04-07 11:26:00,34.0,84,17.7
B->C,2025-04-07 11:27:00,40.7,65,14.8
B->D,2025-04-07 11:27:00,44.7,70,13.4
B->D,2025-04-07 11:28:00,32.2,79,18.7
B->C,2025-04-07 11:28:00,50.1,63,12.0
B->C,2025-04-07 11:28:00,49.7,65,12.1
C->D,2025-04-07 11:28:00,53.3,64,11.2
B->C,2025-04-07 11:29:00,58.3,66,10.3
B->C,2025-04-07 11:29:00,32.0,67,18.7
B->C,2025-04-07 11:30:00,52.3,85,11.5
B->C,2025-04-07 11:31:00,32.8,70,18.3
A->C,2025-04-07 11:31:00,38.1,65,15.8
B->C,2025-04-07 11:31:00,43.8,66,13.7
B->D,2025-04-07 11:31:00,49.1,70,12.2
B->C,2025-04-07 11:33:00,36.2,67,16.6
A->B,2025-04-07 11:33:00,47.2,62,12.7
C->D,2025-04-07 11:33:00,49.9,79,12.0
A->C,2025-04-07 11:34:00,48.4,67,12.4
A->C,2025-04-07 11:34:00,49.1,74,12.2
A->C,2025-04-07 11:34:00,59.8,67,10.0
A->C,2025-04-07 11:35:00,39.5,78,15.2
A->C,2025-04-07 11:35:00,58.4,77,10.3
A->B,2025-04-07 11:35:00,56.4,76,10.6
B->D,2025-04-07 11:35:00,56.9,72,10.6
B->D,2025-04-07 11:36:00,31.8,74,18.9
A->C,2025-04-07 11:36:00,55.4,72,10.8
A->B,2025-04-07 11:37:00,39.5,53,15.2
B->D,2025-04-07 11:37:00,32.5,77,18.5
A->B,2025-04-07 11:38:00,50.3,74,11.9
B->D,2025-04-07 11:38:00,47.5,62,12.6
A->C,2025-04-07 11:39:00,53.3,72,11.3
B->D,2025-04-07 11:39:00,35.1,67,17.1
A->B,2025-04-07 11:40:00,43.2,68,13.9
B->C,2025-04-07 11:41:00,51.1,69,11.7
C->D,2025-04-07 11:41:00,47.6,68,12.6
A->C,2025-04-07 11:41:00,32.8,64,18.3
A->C,2025-04-07 11:41:00,33.8,63,17.7
B->D,2025-04-07 11:43:00,39.5,71,15.2
A->C,2025-04-07 11:43:00,57.7,74,10.4
C->D,2025-04-07 11:43:00,48.3,79,12.4
B->D,2025-04-07 11:43:00,46.9,70,12.8
A->C,2025-04-07 11:44:00,35.9,77,16.7
B->D,2025-04-07 11:44:00,51.5,71,11.6
A->B,2025-04-07 11:44:00,34.1,66,17.6
B->C,2025-04-07 11:44:00,52.8,67,11.4
A->C,2025-04-07 11:45:00,43.8,65,13.7
C->D,2025-04-07 11:45:00,36.7,64,16.4
A->B,2025-04-07 11:46:00,41.4,72,14.5
B->D,2025-04-07 11:46:00,47.0,78,12.8
B->C,2025-04-07 11:47:00,53.3,66,11.3
B->D,2025-04-07 11:47:00,32.4,70,18.5
B->D,2025-04-07 11:47:00,46.4,62,12.9
A->C,2025-04-07 11:48:00,33.0,53,18.2
A->C,2025-04-07 11:49:00,37.0,84,16.2
A->B,2025-04-07 11:50:00,57.4,78,10.5
B->D,2025-04-07 11:50:00,41.4,72,14.5
C->D,2025-04-07 11:51:00,55.8,78,10.7
A->B,2025-04-07 11:51:00,41.8,72,14.3
B->D,2025-04-07 11:51:00,30.9,84,19.4
A->C,2025-04-07 11:52:00,33.0,67,18.2
A->C,2025-04-07 11:52:00,49.0,77,12.2
B->D,2025-04-07 11:52:00,43.8,64,13.7
B->C,2025-04-07 11:52:00,54.9,65,10.9
B->D,2025-04-07 11:55:00,36.0,73,16.7
B->D,2025-04-07 11:55:00,46.4,77,12.9
B->D,2025-04-07 11:55:00,34.1,81,17.6
A->C,2025-04-07 11:55:00,57.0,81,10.5
C->D,2025-04-07 11:56:00,58.9,74,10.2
B->D,2025-04-07 11:56:00,39.1,73,15.4
C->D,2025-04-07 11:57:00,45.7,75,13.1
C->D,2025-04-07 11:58:00,59.8,62,10.0
A->C,2025-04-07 11:58:00,34.9,56,17.2
B->D,2025-04-07 12:00:00,35.3,74,17.0
C->D,2025-04-07 12:00:00,52.8,66,11.4
B->C,2025-04-07 12:00:00,38.9,74,15.4
C->D,2025-04-07 12:01:00,52.4,60,11.4
A->C,2025-04-07 12:02:00,50.2,67,12.0
B->C,2025-04-07 12:03:00,41.1,88,14.6
A->B,2025-04-07 12:03:00,40.8,60,14.7
A->B,2025-04-07 12:03:00,32.1,67,18.7
C->D,2025-04-07 12:04:00,50.5,71,11.9
A->C,2025-04-07 12:04:00,35.1,67,17.1
B->C,2025-04-07 12:05:00,49.4,74,12.2
B->D,2025-04-07 12:05:00,31.7,72,18.9
C->D,2025-04-07 12:07:00,57.5,73,10.4
C->D,2025-04-07 12:07:00,33.4,53,18.0
B->D,2025-04-07 12:08:00,45.7,78,13.1
A->C,2025-04-07 12:08:00,32.3,79,18.6
A->B,2025-04-07 12:08:00,41.8,64,14.4
B->C,2025-04-07 12:09:00,57.1,74,10.5
B->D,2025-04-07 12:09:00,42.4,67,14.2
A->C,2025-04-07 12:10:00,54.9,59,10.9
B->D,2025-04-07 12:10:00,53.6,64,11.2
A->B,2025-04-07 12:10:00,48.8,74,12.3
B->C,2025-04-07 12:11:00,56.4,72,10.6
B->D,2025-04-07 12:12:00,43.0,72,14.0
A->C,2025-04-07 12:13:00,40.2,64,14.9
B->D,2025-04-07 12:14:00,34.4,72,17.4
B->D,2025-04-07 12:14:00,54.0,83,11.1
C->D,2025-04-07 12:15:00,38.0,68,15.8
B->C,2025-04-07 12:16:00,56.6,67,10.6
A->C,2025-04-07 12:16:00,49.1,61,12.2
C->D,2025-04-07 12:16:00,37.7,70,15.9
A->B,2025-04-07 12:18:00,48.9,68,12.3
B->D,2025-04-07 12:19:00,54.4,79,11.0
C->D,2025-04-07 12:20:00,53.1,80,11.3
B->D,2025-04-07 12:20:00,32.9,72,18.2
A->B,2025-04-07 12:20:00,34.8,68,17.3
B->D,2025-04-07 12:21:00,39.3,68,15.3
C->D,2025-04-07 12:22:00,58.4,66,10.3
A->B,2025-04-07 12:22:00,33.8,56,17.7
B->D,2025-04-07 12:23:00,50.4,77,11.9
B->C,2025-04-07 12:23:00,38.6,65,15.6
A->B,2025-04-07 12:23:00,60.0,79,10.0
A->B,2025-04-07 12:24:00,33.6,79,17.9
B->C,2025-04-07 12:24:00,34.1,64,17.6
A->B,2025-04-07 12:25:00,36.4,70,16.5
B->D,2025-04-07 12:26:00,55.6,71,10.8
C->D,2025-04-07 12:26:00,36.8,61,16.3
C->D,2025-04-07 12:26:00,37.2,82,16.1
B->D,2025-04-07 12:26:00,59.6,77,10.1
A->C,2025-04-07 12:26:00,47.3,65,12.7
A->B,2025-04-07 12:27:00,57.2,67,10.5
C->D,2025-04-07 12:28:00,54.6,68,11.0
A->C,2025-04-07 12:28:00,52.6,62,11.4
A->C,2025-04-07 12:30:00,41.0,63,14.6
A->B,2025-04-07 12:32:00,31.7,77,19.0
A->B,2025-04-07 12:32:00,50.2,57,12.0
C->D,2025-04-07 12:32:00,43.7,62,13.7
A->B,2025-04-07 12:33:00,52.5,72,11.4
A->C,2025-04-07 12:34:00,31.2,75,19.2
A->C,2025-04-07 12:34:00,30.9,70,19.4
C->D,2025-04-07 12:34:00,54.1,65,11.1
B->D,2025-04-07 12:35:00,35.1,74,17.1
C->D,2025-04-07 12:35:00,39.9,66,15.0
A->B,2025-04-07 12:35:00,37.4,62,16.0
A->C,2025-04-07 12:36:00,51.0,68,11.8
B->C,2025-04-07 12:36:00,55.0,67,10.9
B->D,2025-04-07 12:36:00,49.2,70,12.2
B->C,2025-04-07 12:36:00,57.4,74,10.5
B->D,2025-04-07 12:37:00,34.2,65,17.6
C->D,2025-04-07 12:38:00,40.7,60,14.7
C->D,2025-04-07 12:38:00,44.1,72,13.6
A->B,2025-04-07 12:39:00,56.6,65,10.6
C->D,2025-04-07 12:39:00,47.1,76,12.7
B->C,2025-04-07 12:39:00,32.4,60,18.5
C->D,2025-04-07 12:40:00,47.2,70,12.7
A->C,2025-04-07 12:41:00,30.0,69,20.0
A->B,2025-04-07 12:41:00,58.5,67,10.3
B->D,2025-04-07 12:41:00,43.7,60,13.7
C->D,2025-04-07 12:41:00,40.0,75,15.0
A->C,2025-04-07 12:41:00,48.1,72,12.5
A->B,2025-04-07 12:43:00,33.7,58,17.8
C->D,2025-04-07 12:43:00,45.9,65,13.1
C->D,2025-04-07 12:44:00,33.7,67,17.8
A->C,2025-04-07 12:45:00,60.0,70,10.0
A->B,2025-04-07 12:45:00,33.9,66,17.7
B->D,2025-04-07 12:46:00,36.4,74,16.5
A->B,2025-04-07 12:47:00,30.1,69,19.9
C->D,2025-04-07 12:47:00,32.1,73,18.7
A->C,2025-04-07 12:47:00,42.0,74,14.3
A->B,2025-04-07 12:48:00,41.7,68,14.4
A->B,2025-04-07 12:48:00,55.3,72,10.8
B->D,2025-04-07 12:48:00,44.3,62,13.5
B->D,2025-04-07 12:48:00,52.5,69,11.4
B->D,2025-04-07 12:49:00,48.1,56,12.5
B->D,2025-04-07 12:49:00,37.5,73,16.0
B->C,2025-04-07 12:49:00,43.5,67,13.8
C->D,2025-04-07 12:49:00,47.1,66,12.7
A->C,2025-04-07 12:49:00,42.8,65,14.0
B->D,2025-04-07 12:50:00,34.6,71,17.3
A->B,2025-04-07 12:50:00,43.8,77,13.7
B->D,2025-04-07 12:50:00,44.5,72,13.5
A->B,2025-04-07 12:50:00,46.9,72,12.8
A->C,2025-04-07 12:50:00,32.0,69,18.8
A->C,2025-04-07 12:51:00,33.1,66,18.1
A->B,2025-04-07 12:51:00,36.3,71,16.5
A->C,2025-04-07 12:51:00,47.0,65,12.8
A->B,2025-04-07 12:52:00,53.2,69,11.3
A->B,2025-04-07 12:53:00,53.0,65,11.3
B->D,2025-04-07 12:53:00,55.6,65,10.8
C->D,2025-04-07 12:54:00,37.9,70,15.8
B->D,2025-04-07 12:54:00,49.4,57,12.1
C->D,2025-04-07 12:54:00,50.0,72,12.0
A->B,2025-04-07 12:55:00,55.5,84,10.8
B->C,2025-04-07 12:55:00,34.5,77,17.4
B->D,2025-04-07 12:56:00,41.0,69,14.6
C->D,2025-04-07 12:56:00,58.7,78,10.2
B->C,2025-04-07 12:57:00,55.7,59,10.8
A->C,2025-04-07 12:58:00,52.9,65,11.3
C->D,2025-04-07 12:58:00,52.0,73,11.5
B->D,2025-04-07 12:58:00,32.5,72,18.4
C->D,2025-04-07 12:58:00,40.8,68,14.7
B->D,2025-04-07 12:58:00,33.1,58,18.1
B->D,2025-04-07 12:58:00,55.1,76,10.9
C->D,2025-04-07 12:58:00,42.9,79,14.0
C->D,2025-04-07 12:58:00,43.9,60,13.7
C->D,2025-04-07 12:59:00,48.2,70,12.5
B->C,2025-04-07 12:59:00,44.3,70,13.5
A->B,2025-04-07 13:01:00,38.1,67,15.7
C->D,2025-04-07 13:02:00,32.0,57,18.8
A->B,2025-04-07 13:03:00,42.7,75,14.1
C->D,2025-04-07 13:03:00,51.4,60,11.7
C->D,2025-04-07 13:04:00,36.2,75,16.6
A->C,2025-04-07 13:04:00,46.4,65,12.9
A->C,2025-04-07 13:04:00,46.4,75,12.9
B->C,2025-04-07 13:05:00,52.9,81,11.3
C->D,2025-04-07 13:06:00,55.5,64,10.8
B->C,2025-04-07 13:06:00,39.7,61,15.1
B->C,2025-04-07 13:07:00,58.6,86,10.2
A->B,2025-04-07 13:07:00,43.1,77,13.9
C->D,2025-04-07 13:07:00,56.6,70,10.6
A->B,2025-04-07 13:08:00,36.1,59,16.6
A->C,2025-04-07 13:08:00,56.1,66,10.7
A->B,2025-04-07 13:08:00,52.9,75,11.3
A->B,2025-04-07 13:09:00,36.0,65,16.7
C->D,2025-04-07 13:09:00,51.4,64,11.7
A->B,2025-04-07 13:10:00,30.3,70,19.8
B->D,2025-04-07 13:10:00,43.7,67,13.7
B->C,2025-04-07 13:11:00,42.9,97,14.0
B->C,2025-04-07 13:12:00,45.4,65,13.2
C->D,2025-04-07 13:12:00,52.4,62,11.5
B->C,2025-04-07 13:13:00,33.9,68,17.7
B->D,2025-04-07 13:13:00,39.5,70,15.2
A->C,2025-04-07 13:13:00,32.1,58,18.7
C->D,2025-04-07 13:14:00,47.9,76,12.5
A->B,2025-04-07 13:14:00,37.6,79,16.0
B->D,2025-04-07 13:14:00,41.8,76,14.3
C->D,2025-04-07 13:15:00,48.3,80,12.4
A->C,2025-04-07 13:15:00,41.3,65,14.5
B->C,2025-04-07 13:15:00,38.7,62,15.5
B->C,2025-04-07 13:16:00,46.1,79,13.0
B->D,2025-04-07 13:16:00,38.3,74,15.7
C->D,2025-04-07 13:16:00,36.5,69,16.4
B->C,2025-04-07 13:16:00,44.9,83,13.4
A->C,2025-04-07 13:17:00,37.5,64,16.0
B->C,2025-04-07 13:17:00,48.3,72,12.4
A->B,2025-04-07 13:18:00,40.1,75,15.0
A->C,2025-04-07 13:18:00,51.3,64,11.7
C->D,2025-04-07 13:18:00,40.9,61,14.7
B->C,2025-04-07 13:18:00,40.1,58,15.0
C->D,2025-04-07 13:18:00,44.5,72,13.5
A->C,2025-04-07 13:18:00,42.2,73,14.2
A->C,2025-04-07 13:19:00,35.7,84,16.8
A->C,2025-04-07 13:19:00,41.2,79,14.6
B->D,2025-04-07 13:20:00,38.7,74,15.5
A->C,2025-04-07 13:21:00,57.3,67,10.5
A->C,2025-04-07 13:21:00,58.4,63,10.3
B->C,2025-04-07 13:22:00,30.6,69,19.6
B->C,2025-04-07 13:22:00,35.4,69,16.9
B->D,2025-04-07 13:23:00,45.5,77,13.2
A->B,2025-04-07 13:23:00,52.4,69,11.5
B->C,2025-04-07 13:24:00,51.3,62,11.7
A->C,2025-04-07 13:24:00,47.6,68,12.6
A->B,2025-04-07 13:24:00,42.5,80,14.1
C->D,2025-04-07 13:24:00,52.8,79,11.4
B->D,2025-04-07 13:25:00,51.4,79,11.7
B->C,2025-04-07 13:26:00,46.2,62,13.0
A->C,2025-04-07 13:26:00,31.8,72,18.9
A->C,2025-04-07 13:26:00,38.0,77,15.8
A->B,2025-04-07 13:27:00,50.2,67,11.9
B->D,2025-04-07 13:27:00,34.1,72,17.6
C->D,2025-04-07 13:27:00,45.7,70,13.1
A->C,2025-04-07 13:28:00,32.0,68,18.7
B->C,2025-04-07 13:28:00,36.2,81,16.6
A->C,2025-04-07 13:28:00,36.8,74,16.3
C->D,2025-04-07 13:28:00,42.7,68,14.1
B->C,2025-04-07 13:28:00,42.1,76,14.2
B->D,2025-04-07 13:30:00,59.8,66,10.0
